tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds,train_eval_loss,train_eval_acc
snn_w512,atan,1,3,14,0.011664,0.545144,0.909700,0.087841,0.435,0.013428,0.995700
snn_w512,atan,1,3,15,0.010592,0.583918,0.903100,0.089248,0.432,0.009360,0.996600
snn_w512,atan,1,4,1,0.371274,0.464704,0.860400,0.071368,0.433,0.177345,0.947000
snn_w512,atan,1,4,2,0.155388,0.414313,0.880600,0.073928,0.433,0.101585,0.971300
snn_w512,atan,1,4,3,0.093696,0.370777,0.899200,0.074588,0.432,0.064021,0.982700
snn_w512,atan,1,4,4,0.059741,0.382385,0.900600,0.081210,0.433,0.045918,0.985500
snn_w512,atan,1,4,5,0.038645,0.417297,0.900300,0.083050,0.427,0.028048,0.992200
snn_w512,atan,1,4,6,0.029865,0.428033,0.904600,0.080164,0.431,0.022753,0.992600
snn_w512,atan,1,4,7,0.018664,0.399005,0.913900,0.088033,0.430,0.012734,0.996400
snn_w512,atan,1,4,8,0.012351,0.463841,0.905500,0.087143,0.436,0.015947,0.996200
snn_w512,atan,1,4,9,0.018198,0.441911,0.908600,0.083190,0.434,0.019197,0.993800
snn_w512,atan,1,4,10,0.025155,0.494584,0.905400,0.088322,0.437,0.022095,0.993100
snn_w512,atan,1,4,11,0.018763,0.501562,0.908900,0.088459,0.436,0.013785,0.996000
snn_w512,atan,1,4,12,0.011032,0.562887,0.904100,0.089464,0.431,0.014759,0.994900
snn_w512,atan,1,4,13,0.009582,0.601790,0.902000,0.093608,0.435,0.010316,0.996600
snn_w512,atan,1,4,14,0.012922,0.549597,0.906600,0.093408,0.435,0.012966,0.995300
snn_w512,atan,1,4,15,0.013796,0.554330,0.910900,0.093151,0.432,0.011278,0.995800
snn_w1024,atan,1,1,1,0.362820,0.422133,0.877500,0.041025,0.498,0.163497,0.952400
snn_w1024,atan,1,1,2,0.142786,0.395992,0.887500,0.042608,0.457,0.082249,0.976400
snn_w1024,atan,1,1,3,0.079876,0.377426,0.897100,0.045102,0.449,0.063011,0.981400
snn_w1024,atan,1,1,4,0.048187,0.365410,0.910700,0.045835,0.449,0.032065,0.991000
snn_w1024,atan,1,1,5,0.032379,0.398139,0.911100,0.046812,0.454,0.023382,0.992500
snn_w1024,atan,1,1,6,0.021594,0.429630,0.909000,0.047673,0.452,0.017715,0.994500
snn_w1024,atan,1,1,7,0.018850,0.455579,0.904200,0.044835,0.449,0.019017,0.994600
snn_w1024,atan,1,1,8,0.018715,0.444202,0.910600,0.045580,0.459,0.018654,0.994300
snn_w1024,atan,1,1,9,0.025251,0.476983,0.914300,0.046931,0.453,0.017635,0.993900
snn_w1024,atan,1,1,10,0.015323,0.521406,0.908900,0.048214,0.457,0.013844,0.995600
snn_w1024,atan,1,1,11,0.008100,0.533320,0.910000,0.048634,0.445,0.006403,0.997800
snn_w1024,atan,1,1,12,0.014891,0.536214,0.908000,0.045697,0.452,0.018266,0.993900
snn_w1024,atan,1,1,13,0.018664,0.566770,0.910000,0.048119,0.460,0.013519,0.995500
snn_w1024,atan,1,1,14,0.014561,0.600055,0.907200,0.048237,0.450,0.009496,0.996600
snn_w1024,atan,1,1,15,0.010362,0.577221,0.916100,0.050840,0.441,0.005709,0.998400
snn_w1024,atan,1,2,1,0.355589,0.430866,0.874600,0.042268,0.458,0.164135,0.951300
snn_w1024,atan,1,2,2,0.141623,0.384673,0.889700,0.042412,0.455,0.092035,0.973400
snn_w1024,atan,1,2,3,0.083727,0.352082,0.905300,0.045066,0.453,0.059327,0.982100
snn_w1024,atan,1,2,4,0.049308,0.348721,0.911800,0.045834,0.455,0.038871,0.989000
snn_w1024,atan,1,2,5,0.034665,0.399210,0.907200,0.045125,0.458,0.025307,0.992500
snn_w1024,atan,1,2,6,0.023092,0.384689,0.914400,0.047587,0.458,0.016797,0.994600
snn_w1024,atan,1,2,7,0.016802,0.443623,0.910900,0.051036,0.458,0.012123,0.996200
snn_w1024,atan,1,2,8,0.019166,0.455347,0.914900,0.049501,0.456,0.019186,0.993400
snn_w1024,atan,1,2,9,0.019825,0.518035,0.903100,0.046328,0.457,0.023156,0.992500
snn_w1024,atan,1,2,10,0.016687,0.533695,0.907200,0.049683,0.455,0.016000,0.994500
snn_w1024,atan,1,2,11,0.016084,0.495217,0.911400,0.049931,0.455,0.011042,0.996300
snn_w1024,atan,1,2,12,0.012792,0.524458,0.916700,0.048627,0.452,0.012552,0.996300
snn_w1024,atan,1,2,13,0.012582,0.553747,0.911100,0.048966,0.453,0.012195,0.996100
snn_w1024,atan,1,2,14,0.015848,0.627003,0.903900,0.050388,0.453,0.015299,0.995500
snn_w1024,atan,1,2,15,0.014087,0.572409,0.914900,0.050642,0.454,0.007527,0.997100
snn_w1024,atan,1,3,1,0.358265,0.424987,0.872500,0.044729,0.459,0.160313,0.955300
snn_w1024,atan,1,3,2,0.142475,0.357416,0.896500,0.041427,0.456,0.095635,0.974300
snn_w1024,atan,1,3,3,0.081562,0.374320,0.898600,0.044944,0.459,0.059245,0.982400
snn_w1024,atan,1,3,4,0.049751,0.363583,0.909100,0.045151,0.456,0.033498,0.991400
snn_w1024,atan,1,3,5,0.030938,0.393434,0.913300,0.047996,0.459,0.021701,0.994000
snn_w1024,atan,1,3,6,0.018047,0.389660,0.913600,0.048643,0.458,0.021104,0.994000
snn_w1024,atan,1,3,7,0.021515,0.429693,0.908100,0.047764,0.457,0.024207,0.991400
snn_w1024,atan,1,3,8,0.021569,0.509552,0.899900,0.048307,0.455,0.020579,0.993800
snn_w1024,atan,1,3,9,0.018840,0.463154,0.909200,0.047122,0.460,0.012074,0.996800
snn_w1024,atan,1,3,10,0.017044,0.476869,0.913200,0.047934,0.456,0.016262,0.994100
snn_w1024,atan,1,3,11,0.009254,0.535000,0.911400,0.050477,0.459,0.008950,0.996900
snn_w1024,atan,1,3,12,0.012903,0.552502,0.904800,0.046624,0.452,0.026574,0.991200
snn_w1024,atan,1,3,13,0.015917,0.550134,0.912100,0.047868,0.458,0.013057,0.995900
snn_w1024,atan,1,3,14,0.014327,0.607845,0.906300,0.050333,0.453,0.017294,0.994500
snn_w1024,atan,1,3,15,0.011734,0.614021,0.909200,0.050817,0.460,0.007835,0.997400
snn_w1024,atan,1,4,1,0.357284,0.457472,0.863600,0.043773,0.458,0.159174,0.954500
snn_w1024,atan,1,4,2,0.141515,0.384601,0.890800,0.045455,0.456,0.088230,0.974300
snn_w1024,atan,1,4,3,0.080543,0.374910,0.897800,0.044290,0.457,0.057222,0.984100
snn_w1024,atan,1,4,4,0.048983,0.390224,0.900200,0.047382,0.461,0.032450,0.990700
snn_w1024,atan,1,4,5,0.032269,0.417714,0.901600,0.046945,0.455,0.029503,0.991200
snn_w1024,atan,1,4,6,0.023067,0.451043,0.904700,0.049019,0.459,0.019663,0.994000
snn_w1024,atan,1,4,7,0.019760,0.427157,0.910700,0.046511,0.455,0.019074,0.994500
snn_w1024,atan,1,4,8,0.020646,0.460106,0.911100,0.046198,0.459,0.016231,0.994600
snn_w1024,atan,1,4,9,0.015797,0.447964,0.914600,0.048593,0.459,0.014866,0.994700
snn_w1024,atan,1,4,10,0.017845,0.510716,0.906900,0.048551,0.464,0.023103,0.993400
snn_w1024,atan,1,4,11,0.017963,0.482946,0.913800,0.046950,0.457,0.009051,0.996900
snn_w1024,atan,1,4,12,0.014172,0.525314,0.906800,0.047956,0.460,0.014724,0.995000
snn_w1024,atan,1,4,13,0.012041,0.540087,0.914900,0.049278,0.458,0.010572,0.996400
snn_w1024,atan,1,4,14,0.014570,0.580888,0.906900,0.048193,0.455,0.009365,0.996500
snn_w1024,atan,1,4,15,0.013322,0.624456,0.910900,0.050293,0.452,0.009907,0.997300
