tag,arch,depth,width,params,seed,epoch,train_loss,test_loss,test_acc,seconds,train_eval_loss,train_eval_acc
mlp_w1024,mlp,1,1024,814090,1,3,0.098863,0.336322,0.905500,0.859,0.069854,0.981500
mlp_w1024,mlp,1,1024,814090,1,4,0.064631,0.360188,0.901300,0.764,0.049500,0.987100
mlp_w1024,mlp,1,1024,814090,1,5,0.041103,0.322168,0.912900,0.664,0.024966,0.995900
mlp_w1024,mlp,1,1024,814090,1,6,0.023096,0.346160,0.912600,0.878,0.014507,0.997900
mlp_w1024,mlp,1,1024,814090,1,7,0.014443,0.347943,0.916100,0.557,0.012056,0.997900
mlp_w1024,mlp,1,1024,814090,1,8,0.010023,0.356914,0.919400,0.493,0.006490,0.998800
mlp_w1024,mlp,1,1024,814090,1,9,0.009799,0.430954,0.906600,0.752,0.013404,0.996100
mlp_w1024,mlp,1,1024,814090,1,10,0.015089,0.405184,0.911700,0.710,0.010232,0.997600
mlp_w1024,mlp,1,1024,814090,1,11,0.005492,0.413615,0.915800,0.568,0.012223,0.995800
mlp_w1024,mlp,1,1024,814090,1,12,0.005496,0.441992,0.914400,0.965,0.003459,0.999600
mlp_w1024,mlp,1,1024,814090,1,13,0.003897,0.439117,0.918100,1.158,0.004077,0.998800
mlp_w1024,mlp,1,1024,814090,1,14,0.015588,0.536252,0.898600,1.060,0.027715,0.990600
mlp_w1024,mlp,1,1024,814090,1,15,0.011194,0.463296,0.916400,0.848,0.004798,0.999000
mlp_w1024,mlp,1,1024,814090,2,1,0.405356,0.466345,0.858200,1.000,0.192461,0.946700
mlp_w1024,mlp,1,1024,814090,2,2,0.163578,0.386406,0.883500,0.970,0.111366,0.968600
mlp_w1024,mlp,1,1024,814090,2,3,0.099621,0.335917,0.901500,0.905,0.065713,0.985500
mlp_w1024,mlp,1,1024,814090,2,4,0.063933,0.336859,0.908200,0.959,0.046763,0.989200
mlp_w1024,mlp,1,1024,814090,2,5,0.040499,0.339165,0.913900,0.772,0.026509,0.995100
mlp_w1024,mlp,1,1024,814090,2,6,0.024844,0.340809,0.915400,0.756,0.018211,0.996000
mlp_w1024,mlp,1,1024,814090,2,7,0.015416,0.338725,0.918500,0.836,0.011645,0.998300
mlp_w1024,mlp,1,1024,814090,2,8,0.009303,0.380514,0.911900,0.699,0.010016,0.998400
mlp_w1024,mlp,1,1024,814090,2,9,0.008354,0.392914,0.911800,0.885,0.010112,0.997600
mlp_w1024,mlp,1,1024,814090,2,10,0.005340,0.375007,0.917800,0.644,0.006428,0.998600
mlp_w1024,mlp,1,1024,814090,2,11,0.018033,0.444954,0.904300,0.730,0.017108,0.994300
mlp_w1024,mlp,1,1024,814090,2,12,0.012380,0.427276,0.912100,0.760,0.006127,0.998700
mlp_w1024,mlp,1,1024,814090,2,13,0.003438,0.414368,0.923600,0.748,0.003127,0.999300
mlp_w1024,mlp,1,1024,814090,2,14,0.003812,0.469767,0.914600,0.822,0.010528,0.997100
mlp_w1024,mlp,1,1024,814090,2,15,0.015466,0.505469,0.912200,0.834,0.007809,0.998100
mlp_w1024,mlp,1,1024,814090,3,1,0.401734,0.466216,0.858700,0.753,0.189182,0.948000
mlp_w1024,mlp,1,1024,814090,3,2,0.160022,0.385324,0.885600,0.811,0.105974,0.972100
mlp_w1024,mlp,1,1024,814090,3,3,0.098142,0.360988,0.895300,0.844,0.075284,0.979600
mlp_w1024,mlp,1,1024,814090,3,4,0.063712,0.330140,0.908900,0.579,0.045586,0.988400
mlp_w1024,mlp,1,1024,814090,3,5,0.038976,0.333014,0.913800,0.846,0.026487,0.995000
mlp_w1024,mlp,1,1024,814090,3,6,0.022885,0.365489,0.912300,0.604,0.017352,0.996200
mlp_w1024,mlp,1,1024,814090,3,7,0.017264,0.349444,0.912900,0.642,0.010725,0.998500
mlp_w1024,mlp,1,1024,814090,3,8,0.009852,0.366134,0.915900,0.531,0.009015,0.998600
mlp_w1024,mlp,1,1024,814090,3,9,0.007862,0.363481,0.917300,0.587,0.006375,0.998900
mlp_w1024,mlp,1,1024,814090,3,10,0.004697,0.394070,0.918900,0.595,0.004447,0.999300
mlp_w1024,mlp,1,1024,814090,3,11,0.004760,0.449435,0.911900,0.700,0.010244,0.997300
mlp_w1024,mlp,1,1024,814090,3,12,0.026889,0.458010,0.904900,0.683,0.024707,0.992700
mlp_w1024,mlp,1,1024,814090,3,13,0.011191,0.438238,0.914800,0.721,0.006969,0.998100
mlp_w1024,mlp,1,1024,814090,3,14,0.003021,0.406115,0.926100,0.741,0.000743,1.000000
mlp_w1024,mlp,1,1024,814090,3,15,0.000629,0.410200,0.928800,0.729,0.000370,1.000000
mlp_w1024,mlp,1,1024,814090,4,1,0.400880,0.487674,0.849200,0.659,0.197580,0.942700
mlp_w1024,mlp,1,1024,814090,4,2,0.165186,0.381875,0.886300,0.833,0.109465,0.969400
mlp_w1024,mlp,1,1024,814090,4,3,0.100832,0.378567,0.893800,0.747,0.077145,0.977900
mlp_w1024,mlp,1,1024,814090,4,4,0.063231,0.349137,0.903000,0.631,0.047965,0.988500
mlp_w1024,mlp,1,1024,814090,4,5,0.039413,0.328382,0.913900,0.659,0.029082,0.993400
mlp_w1024,mlp,1,1024,814090,4,6,0.025643,0.348579,0.913300,0.649,0.015686,0.997500
mlp_w1024,mlp,1,1024,814090,4,7,0.015138,0.334432,0.920400,0.600,0.009323,0.999200
mlp_w1024,mlp,1,1024,814090,4,8,0.008398,0.340044,0.921700,0.874,0.006830,0.999400
mlp_w1024,mlp,1,1024,814090,4,9,0.005496,0.355295,0.920500,0.762,0.005396,0.999200
mlp_w1024,mlp,1,1024,814090,4,10,0.003781,0.390128,0.916600,0.818,0.004448,0.999400
mlp_w1024,mlp,1,1024,814090,4,11,0.025726,0.409706,0.910600,0.657,0.012532,0.996500
mlp_w1024,mlp,1,1024,814090,4,12,0.011815,0.385507,0.921300,0.797,0.004593,0.998900
mlp_w1024,mlp,1,1024,814090,4,13,0.003463,0.389344,0.924300,0.741,0.002161,0.999900
mlp_w1024,mlp,1,1024,814090,4,14,0.000975,0.391381,0.928200,0.765,0.000498,1.000000
mlp_w1024,mlp,1,1024,814090,4,15,0.000383,0.404858,0.926500,1.001,0.000283,1.000000
