tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
sweep,gaussian,2,1,4,0.047670,0.078586,0.976000,0.142352,2.062
sweep,gaussian,2,2,1,0.200697,0.101856,0.968400,0.145995,2.000
sweep,gaussian,2,2,2,0.085894,0.110382,0.966500,0.145208,2.214
sweep,gaussian,2,2,3,0.062645,0.086465,0.972000,0.133969,3.761
sweep,gaussian,2,2,4,0.048087,0.089501,0.973600,0.141859,5.165
sweep,gaussian,2,3,1,0.201247,0.099195,0.967500,0.141010,2.547
sweep,gaussian,2,3,2,0.087592,0.097638,0.968800,0.140184,2.157
sweep,gaussian,2,3,3,0.060960,0.080420,0.975800,0.140034,2.185
sweep,gaussian,2,3,4,0.046239,0.100777,0.970800,0.144480,2.261
sweep,gaussian,5,1,1,0.201334,0.103987,0.966800,0.166336,2.205
sweep,gaussian,5,1,2,0.087368,0.089008,0.972800,0.155450,2.212
sweep,gaussian,5,1,3,0.061001,0.083408,0.973500,0.153433,2.259
sweep,gaussian,5,1,4,0.053468,0.081483,0.975900,0.158110,2.433
sweep,gaussian,5,2,1,0.197220,0.105665,0.967200,0.158034,2.195
sweep,gaussian,5,2,2,0.085655,0.097443,0.970300,0.151874,2.357
sweep,gaussian,5,2,3,0.062356,0.082436,0.972700,0.146768,2.207
sweep,gaussian,5,2,4,0.049000,0.092479,0.974700,0.150330,2.271
sweep,gaussian,5,3,1,0.199658,0.100594,0.969300,0.150309,2.212
sweep,gaussian,5,3,2,0.086620,0.093460,0.970200,0.151775,2.297
sweep,gaussian,5,3,3,0.063663,0.088089,0.972200,0.143991,2.358
sweep,gaussian,5,3,4,0.054469,0.094868,0.970900,0.141366,2.410
sweep,gaussian,10,1,1,0.203047,0.104860,0.966900,0.168451,2.193
sweep,gaussian,10,1,2,0.088253,0.086569,0.973600,0.161634,2.277
sweep,gaussian,10,1,3,0.064736,0.090066,0.970900,0.160791,2.746
sweep,gaussian,10,1,4,0.052208,0.089415,0.972800,0.160155,2.333
sweep,gaussian,10,2,1,0.197757,0.101746,0.968600,0.168257,2.371
sweep,gaussian,10,2,2,0.087341,0.109831,0.966500,0.161486,2.504
sweep,gaussian,10,2,3,0.066055,0.089762,0.972500,0.154464,4.202
sweep,gaussian,10,2,4,0.051291,0.092778,0.973300,0.161863,4.396
sweep,gaussian,10,3,1,0.200201,0.100597,0.969100,0.164131,2.171
sweep,gaussian,10,3,2,0.087288,0.094804,0.970800,0.162216,2.399
