tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
headtohead,triangle,1,8,7,0.023350,0.087061,0.978000,0.068535,10.047
headtohead,triangle,1,8,8,0.020252,0.099336,0.975800,0.071334,10.295
headtohead,gaussian,1,4,1,0.199195,0.094936,0.970800,0.053731,10.263
headtohead,gaussian,1,4,2,0.075479,0.084484,0.973500,0.053974,10.385
headtohead,gaussian,1,4,3,0.050108,0.080076,0.977900,0.057218,10.575
headtohead,gaussian,1,4,4,0.035595,0.073824,0.978300,0.057324,10.719
headtohead,gaussian,1,4,5,0.026445,0.074770,0.981100,0.059211,11.788
headtohead,gaussian,1,4,6,0.022157,0.082132,0.979500,0.057260,10.929
headtohead,gaussian,1,4,7,0.018957,0.078047,0.979400,0.059604,11.016
headtohead,gaussian,1,4,8,0.016266,0.083496,0.978000,0.061023,11.309
headtohead,gaussian,1,5,1,0.202232,0.100569,0.966900,0.053002,10.572
headtohead,gaussian,1,5,2,0.076203,0.079737,0.976300,0.056947,11.008
headtohead,gaussian,1,5,3,0.050600,0.089247,0.972800,0.057072,10.892
headtohead,gaussian,1,5,4,0.034102,0.084652,0.976000,0.057785,11.058
headtohead,gaussian,1,5,5,0.026039,0.078381,0.977000,0.059077,10.895
headtohead,gaussian,1,5,6,0.017967,0.096922,0.976300,0.062376,11.022
headtohead,gaussian,1,5,7,0.020795,0.092446,0.978300,0.057871,11.166
headtohead,gaussian,1,5,8,0.017249,0.094510,0.979000,0.057588,11.322
headtohead,gaussian,1,6,1,0.203570,0.096553,0.968700,0.053448,10.806
headtohead,gaussian,1,6,2,0.077591,0.077189,0.976100,0.054494,10.840
headtohead,gaussian,1,6,3,0.048836,0.078023,0.977200,0.055589,10.916
headtohead,gaussian,1,6,4,0.031070,0.089689,0.974600,0.058614,10.845
headtohead,gaussian,1,6,5,0.026877,0.083906,0.977400,0.059581,11.060
headtohead,gaussian,1,6,6,0.019957,0.082260,0.978100,0.057999,10.941
headtohead,gaussian,1,6,7,0.021877,0.078120,0.980800,0.056963,11.004
headtohead,gaussian,1,6,8,0.015856,0.082600,0.981100,0.056011,11.051
headtohead,gaussian,1,7,1,0.203846,0.108418,0.967700,0.052707,10.702
headtohead,gaussian,1,7,2,0.077063,0.095918,0.970600,0.054776,11.197
headtohead,gaussian,1,7,3,0.050682,0.076111,0.976500,0.053224,10.732
headtohead,gaussian,1,7,4,0.034804,0.081118,0.975900,0.055944,10.778
headtohead,gaussian,1,7,5,0.023553,0.080743,0.978000,0.059105,11.017
headtohead,gaussian,1,7,6,0.023727,0.084507,0.978000,0.054926,10.833
headtohead,gaussian,1,7,7,0.016467,0.090935,0.977000,0.056311,11.324
headtohead,gaussian,1,7,8,0.020744,0.095470,0.979200,0.057217,11.121
headtohead,gaussian,1,8,1,0.199848,0.105029,0.966700,0.051964,10.558
headtohead,gaussian,1,8,2,0.074295,0.086857,0.972200,0.056116,10.715
headtohead,gaussian,1,8,3,0.046708,0.085149,0.974000,0.055809,10.847
headtohead,gaussian,1,8,4,0.033570,0.074742,0.979400,0.057828,10.835
headtohead,gaussian,1,8,5,0.026478,0.078472,0.978200,0.057506,11.107
